Date,Year,Month,Elec_price,CO2_price,Gas_price,Coal_price,Brent_price,Coal_gen,Coal_cap,Coal_LF,CCGT_gen,CCGT_cap,CCGT_LF,Fuel_gen,Fuel_cap,Fuel_LF,Nuclear_gen,Nuclear_cap,Nuclear_LF,Hydro_gen,Hydro_cap,Hydro_LF,Wind_gen,Wind_cap,Wind_LF,PV_gen,PV_cap,PV_LF,CSP_gen,CSP_cap,CSP_LF,Cogen_gen,Cogen_cap,Cogen_LF,OtherRES_gen,OtherRES_cap,OtherRES_LF,Waste_gen,Waste_cap,Waste_LF,Demand
2016-3,2016,Mar,27.8,4.95,15.9,41.76,34.78,1691,9613.72,0.24,1366,24947.7,0.07,0,0,0,5192,7572.58,0.92,5079.84,20378.87,0.34,5410,22770.83,0.32,674,4436.57,0.2,388,2299.53,0.23,2069,6167.72,0.45,255,743,0.46,267,528.57,0.68,21498.13
2016-4,2016,Apr,24.1,5.7,13.42,41.13,37.55,904,9613.72,0.13,1172,24947.7,0.07,0,0,0,5056,7572.58,0.93,6023.22,20378.91,0.41,4415,22770.83,0.27,685,4436.65,0.21,408,2299.53,0.25,1992,6085.58,0.45,209,743,0.39,206,528.57,0.54,19925.32
2016-5,2016,May,25.79,5.98,13.29,43.23,42.4,1036,9561.89,0.15,1500,24947.7,0.08,0,0,0,3892,7572.58,0.69,5769.23,20379.19,0.38,3903,22770.83,0.23,767,4436.7,0.23,498,2299.53,0.29,2114,6082.64,0.47,276,743,0.5,161,528.57,0.41,19730.73
2016-6,2016,Jun,38.91,5.62,14.66,45.42,43.58,2044,9561.89,0.3,1884,24947.7,0.1,0,0,0,4819,7572.58,0.88,3476.56,20379.55,0.24,3227,22770.83,0.2,879,4436.72,0.28,814,2299.53,0.49,2167,6058.82,0.5,287,743,0.54,251,528.57,0.66,20227.72
2016-7,2016,Jul,40.53,4.65,15.3,51.49,40.62,3660,9561.89,0.51,2383,24947.7,0.13,0,0,0,5178,7572.58,0.92,2731.23,20379.55,0.18,3463,22772.5,0.2,874,4436.93,0.26,825,2299.53,0.48,2240,6052.32,0.5,311,743,0.56,307,528.57,0.78,22232.56
2016-8,2016,Aug,41.15,4.7,15.67,54.03,41.66,3390,9561.89,0.48,2016,24947.7,0.11,0,0,0,5152,7572.58,0.91,2521.75,20379.55,0.17,3602,22772.5,0.21,853,4437.3,0.26,806,2299.53,0.47,2110,6052.32,0.47,326,743,0.59,303,528.57,0.77,21434.35
2016-9,2016,Sep,43.6,4.32,16.81,55.9,41.92,4304,9561.89,0.63,2212,24947.7,0.12,0,0,0,5010,7572.58,0.92,2126.89,20379.55,0.14,2666,22804.06,0.16,728,4437.86,0.23,596,2299.53,0.36,2121,6013.46,0.49,307,743,0.57,299,528.57,0.79,20896.5
2016-10,2016,Oct,52.84,5.7,19.23,69.39,44.63,4284,9561.89,0.6,3374,24947.7,0.18,0,0,0,5096,7572.58,0.9,2166.79,20379.55,0.14,2376,22804.06,0.14,552,4438.28,0.17,285,2299.53,0.17,2290,6010.4,0.51,306,743,0.55,290,528.57,0.74,19891.4
2016-11,2016,Nov,56.13,5.64,21.91,78.3,40.38,4457,9561.89,0.65,3447,24947.7,0.19,0,0,0,3775,7572.58,0.69,2123.9,20379.55,0.14,3884,22806.06,0.24,399,4438.45,0.12,140,2299.53,0.08,2261,5985.81,0.52,304,743,0.57,270,516.63,0.73,20601.98
2016-12,2016,Dec,60.49,5.22,24.15,81.59,48.22,5042,9561.89,0.71,3315,24947.7,0.18,0,0,0,4337,7572.58,0.77,2470.08,20379.55,0.16,2701,22817.76,0.16,365,4438.67,0.11,128,2299.53,0.07,2291,5974.07,0.52,316,743,0.57,277,516.63,0.72,21344
2017-1,2017,Jan,71.49,5.24,36.76,78.58,48.47,5166.14,9561.89,0.73,2932.25,24947.7,0.16,0,0,0,5285.37,7572.58,0.94,2334.14,20379.55,0.15,4813.06,22817.76,0.28,448.58,4439.05,0.14,149.21,2299.53,0.09,2446.31,5960.17,0.55,326.2,743,0.59,281.59,524.63,0.72,23053
2017-2,2017,Feb,51.74,5.15,22.26,72.46,48.59,3326.57,9561.89,0.52,1526.5,24947.7,0.09,0,0,0,4768.27,7572.58,0.94,2220.14,20379.55,0.16,4925.49,22817.76,0.32,415.89,4439.15,0.14,88.74,2299.53,0.06,2202.8,5938.78,0.55,288.76,743,0.58,246.88,524.63,0.7,19887
2017-3,2017,Mar,43.18,5.11,16.83,64.98,45.62,1791.5,9561.89,0.25,1448.98,24947.7,0.08,0,0,0,5270.73,7572.58,0.94,2937.82,20379.79,0.19,4685.85,22817.76,0.28,674.69,4439.16,0.2,340.84,2299.53,0.2,2386.41,5938.78,0.54,268.65,743,0.49,269.04,524.63,0.69,20992
2017-4,2017,Apr,43.69,4.76,17.97,66.29,46.44,1901.82,9561.89,0.28,1247.4,24947.7,0.07,0,0,0,4928.75,7572.58,0.9,1913.78,20379.66,0.13,4176.95,22817.76,0.25,791.85,4438.9,0.25,535.26,2299.53,0.32,2231.19,5938.54,0.52,231.77,743,0.43,219.24,524.63,0.58,18804
2017-5,2017,May,47.14,4.7,18.06,66.61,44.47,3538.88,9561.89,0.5,1617.98,24947.7,0.09,0,0,0,4143.78,7572.58,0.74,2083.81,20379.88,0.14,3440.32,22817.99,0.2,826.91,4439.4,0.25,607.91,2299.53,0.36,2324.32,5932.47,0.53,297.62,743,0.54,209.85,524.63,0.54,20160
2017-6,2017,Jun,50.21,4.97,17.69,69.88,40.96,4289.04,9561.89,0.62,3174.76,24947.7,0.18,0,0,0,4049.54,7572.58,0.74,1729.61,20382.75,0.12,3149.19,22817.99,0.19,835.67,4439.53,0.26,761.9,2299.53,0.46,2312.12,5885.89,0.55,301.44,743,0.56,278.35,524.63,0.74,21680
2017-7,2017,Jul,48.64,5.27,16.91,73.05,42.8,4040.02,9561.89,0.57,3712.32,24947.7,0.2,0,0,0,4393.41,7572.58,0.78,1291.5,20382.71,0.09,3336.75,22817.98,0.2,866.47,4439.08,0.26,812.88,2299.53,0.48,2395.15,5861.21,0.55,332.24,743,0.6,269.52,524.63,0.69,22431
2017-8,2017,Aug,47.45,5.66,16.61,76.04,45.88,2977.33,9561.89,0.42,3479.84,24947.7,0.19,0,0,0,5080.29,7572.58,0.9,1196.95,20383.01,0.08,3295.55,22817.98,0.19,775.01,4439.2,0.23,692.44,2299.53,0.4,2253.35,5834.96,0.52,316.12,743,0.57,279.74,524.63,0.72,21789
2017-9,2017,Sep,49.16,6.81,17.69,80.86,49.57,2835.52,9561.89,0.41,3215.18,24947.7,0.18,0,0,0,4725.63,7572.58,0.87,1305.93,20383.01,0.09,2818.09,22817.98,0.17,732.05,4439.7,0.23,608.14,2299.53,0.37,2265.97,5834.96,0.54,309.12,743,0.58,275.5,524.63,0.73,20198
2017-10,2017,Oct,56.78,7.28,21.08,81.41,51.03,3917.78,9561.89,0.55,3923.21,24947.7,0.21,0,0,0,4317.53,7572.58,0.77,884.95,20383.01,0.06,3111.5,22819.52,0.18,635.72,4439.91,0.19,423.12,2299.53,0.25,2377.42,5822.84,0.55,319.55,743,0.58,294.99,524.63,0.76,20171
2017-11,2017,Nov,59.19,7.59,23.84,82.87,55.59,4678,9561.89,0.68,4619,24947.7,0.26,0,0,0,3613,7117.29,0.71,1023,20382.82,0.07,3880,22819.52,0.24,495,4439.99,0.15,231,2299.53,0.14,2451,5808.35,0.59,313,743,0.59,277,524.63,0.73,20894
2017-12,2017,Dec,57.94,7.56,26.38,83.76,57.18,4145,9561.89,0.58,3103,24947.7,0.17,0,0,0,5040,7117.29,0.95,1527,20382.82,0.1,5735,22857.52,0.34,393,4440.51,0.12,142,2299.53,0.08,2504,5808.35,0.58,323,743,0.58,286,524.63,0.73,22216
2018-1,2018,Jan,49.98,8.37,20.97,80.33,58.61,3020.07,9561.89,0.42,2254.63,24947.7,0.12,0,0,0,5096.33,7117.29,0.96,2194.6,20387.04,0.14,5291.42,22857.52,0.31,418.42,4440.62,0.13,112.39,2304,0.07,2480.61,5799.43,0.57,295.35,743,0.53,295.84,524.63,0.76,22595.73
2018-2,2018,Feb,54.88,9.5,21.47,71.26,55.39,3488.69,9561.89,0.54,1950.72,24947.7,0.12,0,0,0,4592.32,7117.29,0.96,2388.86,20393.34,0.17,4633.94,22859.87,0.3,487.85,4454.01,0.16,229.81,2304,0.15,2251.53,5799.43,0.58,300.79,743,0.6,266.41,524.63,0.76,21274.78
2018-3,2018,Mar,40.18,11.57,23.44,66.57,56.18,1310.68,9561.89,0.18,1248.04,24947.7,0.07,0,0,0,4488.92,7117.29,0.85,4401.32,20393.34,0.29,7651.23,22859.87,0.45,555.92,4454.12,0.17,233.96,2304,0.14,2335.55,5799.43,0.54,270.59,743,0.49,281.3,524.63,0.72,22050.17
2018-4,2018,Apr,42.68,13.39,21.16,68.99,61.01,1360.59,9561.89,0.2,1200.66,24947.7,0.07,0,0,0,3812.59,7117.29,0.74,4717.02,20393.35,0.32,4411.14,22870.24,0.27,664.77,4455.53,0.21,325.94,2304,0.2,2353.59,5799.93,0.56,237.14,743,0.44,236.39,524.63,0.63,19921.53
2018-5,2018,May,54.94,14.82,22.48,76,65.19,2254.33,9561.89,0.32,1968.43,24947.7,0.11,0,0,0,3728.67,7117.29,0.7,3521.33,20393.39,0.23,3258.1,22872.74,0.19,778.09,4458.75,0.23,477.21,2304,0.28,2422.95,5793.93,0.56,290.87,743,0.53,161.37,524.63,0.41,20080.18
2018-6,2018,Jun,58.45,15.19,23.02,81.15,63.21,2273.65,9561.89,0.33,2180.13,24947.7,0.12,0,0,0,3591.59,7117.29,0.7,3710.88,20393.39,0.25,2571.69,22872.74,0.16,779.94,4459.3,0.24,551.29,2304,0.33,2403.65,5794.39,0.58,303.75,743,0.57,226.22,524.63,0.6,20323.2
2018-7,2018,Jul,61.88,16.39,25.32,84.41,62.77,3487.59,9561.89,0.49,2229.28,24947.7,0.12,0,0,0,4471.02,7117.29,0.84,3025.83,20393.47,0.2,2478.59,22872.74,0.15,890.97,4459.52,0.27,858.9,2304,0.5,2436.54,5794.39,0.57,323.39,743,0.59,264.39,524.63,0.68,22175.82
2018-8,2018,Aug,64.33,18.93,26.38,82.12,61.31,3495.89,9561.89,0.49,2663.01,24561.85,0.15,0,0,0,5135.72,7117.29,0.97,2104.56,20393.47,0.14,3064.85,22940.74,0.18,806.33,4464.61,0.24,688.56,2304,0.4,2361.24,5795.59,0.55,316.44,743,0.57,260.41,524.63,0.67,21979.04
2018-9,2018,Sep,71.26,21.47,29.11,84.91,66.72,4104.84,9561.89,0.6,2148.66,24561.85,0.12,0,0,0,5013.03,7117.29,0.98,1926.46,20393.47,0.13,2404.04,22940.74,0.15,686.53,4464.71,0.21,465.64,2304,0.28,2408.12,5795.59,0.58,319.41,743,0.6,253.76,524.63,0.67,20738.22
2018-10,2018,Oct,65.09,19.58,26.93,84.19,68.46,3364.83,9561.89,0.47,2501.97,24561.85,0.14,0,0,0,5150.67,7117.29,0.97,1460.27,20393.47,0.1,4295.78,22958.74,0.25,539.81,4464.9,0.16,292.49,2304,0.17,2519.68,5795.59,0.58,296.76,743,0.54,268.35,524.63,0.69,20285.43
2018-11,2018,Nov,61.97,19.22,26.06,75.86,54.94,3875.33,9561.89,0.56,3160.86,24561.85,0.18,0,0,0,3829.98,7117.29,0.75,2160.64,20393.47,0.15,4525.95,22961.74,0.27,352.62,4467.23,0.11,78.58,2304,0.05,2472.1,5795.59,0.59,292.57,743,0.55,253.54,524.63,0.67,20904.14
2018-12,2018,Dec,61.81,22.87,25.33,73.36,47.38,2845.27,9561.89,0.4,2896.69,24561.85,0.16,0,0,0,4286.76,7117.29,0.81,2485.02,20393.47,0.16,4315.03,23011.69,0.25,401.5,4518.5,0.12,109.58,2304,0.06,2529.22,5795.59,0.59,299.07,743,0.54,260.67,524.63,0.67,21167.01
2019-1,2019,Jan,61.99,23.43,25.25,72.52,52.94,3075.01,9561.89,0.43,3198.74,24561.86,0.18,0,0,0,5041.39,7117.29,0.95,2126.92,20393.47,0.14,5970.68,23051.06,0.35,482.13,4577.15,0.14,166.15,2304.01,0.1,2671.46,5726.77,0.63,303.48,885.92,0.46,260.1,518.11,0.67,23296.6
2019-2,2019,Feb,54.01,21.12,21.07,65.88,57.37,2246.78,9561.89,0.32,2453.21,24561.86,0.13,0,0,0,4766.79,7117.29,0.9,2483.14,20393.47,0.16,3646.8,23094.26,0.21,604.08,4755,0.17,261.98,2304.01,0.15,2391.37,5719.72,0.56,284.8,886.98,0.43,242.64,518.11,0.63,20154.6
2019-3,2019,Mar,48.83,22.06,18.1,62.61,59.13,824.64,9215.05,0.12,2129.01,24561.86,0.12,0,0,0,5274.75,7117.29,1,2132.15,20427.57,0.14,4823.65,23094.26,0.28,775.98,4759.21,0.22,477.85,2304.01,0.28,2591.31,5705.28,0.61,309.41,887.04,0.47,268.14,518.11,0.7,20726.9
2019-4,2019,Apr,50.4,25.8,16.77,55.05,63.67,722.93,9215.05,0.11,2714.25,24561.86,0.15,0,0,0,4621.66,7117.29,0.87,1924.96,20427.57,0.13,4595.92,23143.96,0.27,667.67,5253.08,0.17,379.27,2304.01,0.22,2489.57,5701.11,0.59,274.25,889.04,0.41,239.52,518.11,0.62,19514.05
2019-5,2019,May,48.39,25.6,14.61,51.39,63.58,342.71,9215.05,0.05,3899.5,24561.86,0.21,0,0,0,3976.92,7117.29,0.75,1934.73,20427.59,0.13,4581.02,23195.91,0.27,897.53,5307.85,0.23,741,2304.01,0.43,2544.85,5696.87,0.6,282.13,936.03,0.41,191.13,518.11,0.5,19899.14
2019-6,2019,Jun,47.18,25.24,13.39,43.88,57.72,416.3,9215.05,0.06,5107.46,24561.86,0.28,0,0,0,4647.88,7117.29,0.88,1626.09,20427.59,0.11,3212.25,23234.62,0.19,895.43,5492.66,0.22,775.06,2304.01,0.45,2419.82,5689.99,0.57,285.59,936.03,0.41,219.52,518.11,0.57,19970.84
2019-7,2019,Jul,51.46,27.98,14.08,51.29,57.11,661.9,9215.05,0.1,6956.63,24561.86,0.38,0,0,0,5123.11,7117.29,0.97,1581.57,20427.59,0.1,3281.91,23289.89,0.19,958.51,5745.97,0.22,722.87,2304.01,0.42,2457.55,5685.76,0.58,325.69,936.23,0.47,226.92,518.11,0.59,22701.2
2019-8,2019,Aug,44.96,26.96,12.07,51.05,52.86,341.4,9215.05,0.05,7016.58,24561.86,0.38,0,0,0,5068.14,7117.29,0.96,1254.44,20427.59,0.08,2731.93,23640.01,0.16,972.52,6063.96,0.22,745.5,2304.01,0.43,2354.27,5685.76,0.56,320.62,936.23,0.46,248.46,518.11,0.64,21177.25
2019-9,2019,Sep,42.12,25.75,11.84,52,55.96,443.18,9215.05,0.06,5427.27,24561.86,0.3,0,0,0,4995.51,7117.29,0.94,1224.8,20427.59,0.08,3793.21,23989.39,0.21,826.34,6311.86,0.18,454.73,2304.01,0.27,2352.86,5682.02,0.56,301.52,936.23,0.43,251.74,518.11,0.65,19936.18
2019-10,2019,Oct,47.16,24.73,13.12,52.6,53.52,675.63,9215.05,0.1,5623.03,24561.86,0.31,0,0,0,4530.67,7117.29,0.86,1119.2,20427.59,0.07,3719.34,24627.51,0.2,758.15,7185.18,0.14,303.09,2304.01,0.18,2483.37,5682.02,0.59,309.89,986.23,0.42,231.35,518.11,0.6,20155.46
2019-11,2019,Nov,42.19,24.56,13.4,50.44,56.53,548.23,9215.05,0.08,3859.06,24561.86,0.21,0,0,0,3427.53,7117.29,0.65,2657.44,20427.66,0.17,7316.87,24884.35,0.4,497.89,8347.81,0.08,69.97,2304.01,0.04,2465.2,5676.58,0.58,308.26,1036.14,0.4,204.73,518.11,0.53,20817.23
2019-12,2019,Dec,33.8,25.36,12.13,48.42,60.28,374.12,9215.05,0.05,2755.64,24561.86,0.15,0,0,0,4350.07,7117.29,0.82,4626.22,20427.66,0.3,5394.24,25248.89,0.29,487.56,8534.31,0.08,68.98,2304.01,0.04,2334.64,5676.58,0.55,299.68,1036.14,0.39,226.33,518.11,0.59,20907.16
2020-1,2020,Jan,41.1,24.5,11.9,44.88,56.25,869.06,9215.05,0.13,3272.28,24561.86,0.18,0,0,0,5289.15,7117.29,1,3729.04,20427.66,0.25,4566.3,25283.18,0.24,600.91,8656.03,0.09,85.97,2304.01,0.05,2436.49,5676.58,0.58,334.23,1085.64,0.41,213.16,518.11,0.55,22577.22
2020-2,2020,Feb,35.87,24.18,9.87,42.49,48.96,822.66,9215.05,0.12,2388.36,24561.86,0.13,0,0,0,4885.68,7117.29,0.92,2838.34,20427.66,0.19,4177.81,25291.01,0.22,944.42,8698.02,0.15,227.96,2304.01,0.13,2231.56,5676.58,0.53,346.69,1085.14,0.43,219.52,518.11,0.57,19840.09
2020-3,2020,Mar,27.73,19.89,8.66,41.94,28.6,476.52,9215.05,0.07,1386.24,24561.86,0.08,0,0,0,5174.95,7117.29,0.98,3112.66,20427.66,0.2,5503.3,25663.84,0.29,1036.15,9203.07,0.15,235.97,2304.01,0.14,2231.36,5671.92,0.53,345.27,1085.14,0.43,217.49,518.11,0.56,19804.18
2020-4,2020,Apr,17.63,20.09,7.43,39.37,16.85,306.84,9215.05,0.04,1730.73,24561.86,0.09,0,0,0,4085.6,7117.29,0.77,2861.68,20427.66,0.19,3639.42,25682.04,0.19,1114.67,9289.59,0.16,206.87,2304.01,0.12,1925.77,5670.97,0.46,336.75,1085.14,0.42,163.98,518.11,0.43,16158.81
2020-5,2020,May,21.3,20.04,5.39,33.55,25.65,244.58,9215.05,0.04,2017.86,24561.86,0.11,0,0,0,3078.98,7117.29,0.58,2859.34,20427.66,0.19,3893.53,25875.49,0.2,1593.67,9504.88,0.23,552.48,2304.01,0.32,2084.47,5670.97,0.49,386.39,1085.14,0.48,170.29,518.11,0.44,17362.42
2020-6,2020,Jun,30.62,23.55,6.44,38.67,35.31,362.74,9215.05,0.05,3556.67,24561.86,0.19,0,0,0,3621.38,7117.29,0.68,2261.99,20427.66,0.15,3239.76,25998.04,0.17,1758.55,9662.76,0.24,711.65,2304.01,0.42,2185.89,5670.97,0.52,378.81,1085.14,0.47,161.7,518.11,0.42,18353.27
2020-7,2020,Jul,34.63,27.53,6.44,43.26,37.87,303.34,9215.05,0.04,5829.9,24561.86,0.32,0,0,0,5159.02,7117.29,0.97,1836.79,20427.66,0.12,4098.97,26088.86,0.21,1862.43,9930.05,0.25,796.17,2304.01,0.46,2299.62,5669.98,0.55,348.45,1085.14,0.43,161.59,518.11,0.42,21941.1
2020-8,2020,Aug,36.2,26.87,9.24,43.17,39.11,338.35,8159.28,0.06,5051.18,24561.86,0.28,0,0,0,5151.92,7117.29,0.97,1885.87,20428.13,0.12,3508.45,26284.96,0.18,1778.29,9965.31,0.24,744.54,2304.01,0.43,2191.55,5669.98,0.52,367.61,1085.14,0.46,245,518.11,0.64,20739.94
2020-9,2020,Sep,41.95,27.8,11.43,45.85,35.79,282.55,8159.28,0.05,4546.48,24561.86,0.25,0,0,0,4871.21,7117.29,0.92,1678.33,20428.13,0.11,3962.24,26475,0.2,1426.72,10431.98,0.18,452.16,2304.01,0.26,2304.53,5669.98,0.55,394.86,1085.14,0.49,232.4,518.11,0.6,19375.49
2020-10,2020,Oct,36.56,25.18,13.39,49.24,35.05,235.11,6596.94,0.05,2791.43,24561.86,0.15,0,0,0,4528.34,7117.29,0.86,1889.58,20428.13,0.12,5668.73,26603.14,0.29,1273.97,10835.91,0.16,340.27,2304.01,0.2,2351.53,5665.32,0.56,413.99,1084.47,0.51,221.47,508.43,0.59,19586.36
2020-11,2020,Nov,41.94,26.56,14.23,47.24,37.22,336.4,5977.88,0.08,3221.31,24561.86,0.18,0,0,0,4639.76,7117.29,0.88,2410.88,20428.13,0.16,4153.05,26934.53,0.21,783.09,11161.11,0.09,108.05,2304.01,0.06,2387.85,5665.12,0.57,393.05,1084.47,0.49,248.3,508.43,0.66,19585.9
2020-12,2020,Dec,41.97,31.05,18.06,58,43.94,222.17,5492.03,0.05,2564.97,24561.86,0.14,0,0,0,5270.81,7117.29,1,3180.68,20427.56,0.21,7363.21,27030.53,0.37,712.62,11493.21,0.08,76.22,2304.01,0.04,2288.11,5660.66,0.54,421.83,1084.47,0.52,246.2,508.43,0.65,21200.29
2021-1,2021,Jan,60.17,33.54,28.31,56.2,45.13,558.55,5144.33,0.15,2188.3,24561.85,0.12,0,0,0,5199.79,7118.29,0.98,4375.9,20427.56,0.29,7013.46,27030.53,0.35,820.88,11575.71,0.1,102.63,2304.01,0.06,2400.33,5656.63,0.57,389.6,1084.47,0.48,227.19,508.43,0.6,22742.35
2021-2,2021,Feb,28.49,37.96,16.97,54.94,51.72,177.07,4642.52,0.05,1086.84,24561.85,0.06,0,0,0,4358.52,7119.29,0.82,4916.98,20423.06,0.32,6235.57,27119.78,0.31,944.6,11835.41,0.11,138.18,2304.01,0.08,1835.77,5656.63,0.44,364.09,1084.47,0.45,219.21,534.01,0.55,19211.18
2021-3,2021,Mar,45.45,40.96,17.46,56.32,54.46,242.91,4642.52,0.07,1649.42,24561.85,0.09,0,0,0,4833.14,7120.29,0.91,4043.83,20423.06,0.27,5521.44,27140.78,0.27,1648.19,12089.89,0.18,355.02,2304.01,0.21,2247.92,5656.63,0.53,358.01,1084.47,0.44,233.45,534.01,0.59,20731.2
2021-4,2021,Apr,65.02,45.2,20.94,58.6,53.51,270.94,4642.52,0.08,2865.86,24561.85,0.16,0,0,0,4197.33,7121.29,0.79,2895.33,20423.06,0.19,4041.38,27180.68,0.2,1618.8,12214.16,0.18,266.78,2304.01,0.16,2187.74,5645.53,0.52,391.13,1084.47,0.48,234.05,534.01,0.59,18848.09
2021-5,2021,May,67.12,52.26,24.9,69.59,56.74,333.46,4642.52,0.1,2004.72,24561.85,0.11,0,0,0,4373.25,7122.29,0.83,2394.53,20423.06,0.16,4619.95,27207.98,0.23,2327.74,12254.09,0.26,645.62,2304.01,0.38,2180.31,5645.53,0.52,392.71,1086.99,0.49,223.75,534.01,0.56,19213.12
2021-6,2021,Jun,83.3,52.89,28.68,89.76,60.54,431.99,4642.52,0.13,3136.25,24561.85,0.17,0,0,0,3684.38,7123.29,0.7,2283.86,20423.06,0.15,3532.94,27255.13,0.17,2265.44,12253.39,0.25,655.36,2304.01,0.38,2158.39,5643.58,0.51,357.15,1086.99,0.44,247.59,534.01,0.62,19501.52
2021-7,2021,Jul,92.42,53.28,36.03,100.91,63.84,309.69,4642.52,0.09,3056.99,24561.85,0.17,0,0,0,5120.41,7124.29,0.97,2228.63,20423.06,0.15,4111.53,27259.46,0.2,2527.56,12786.46,0.27,879.93,2304.01,0.51,2302.82,5628.64,0.55,357.34,1084.79,0.44,276.16,534.01,0.7,21731.87
